,departure.iataCode,arrival.iataCode,airline.name,flight.number,delay_total_min,departure.month,flight_duration_min,delay_true
9727,gru,cgr,latam airlines,3119,6,6,50,1
9728,gru,cgr,air france,1965,6,6,55,1
9729,gru,cgr,aerolineas argentinas,7632,6,6,55,1
9730,gru,cgr,emirates,3725,6,6,55,1
9731,gru,cgr,ethiopian airlines,4132,6,6,55,1
9732,gru,cgr,klm,9382,6,6,55,1
9733,gru,cgr,tap air portugal,4125,6,6,55,1
9734,gru,cgr,air europa,2691,6,6,55,1
9735,gru,cgr,gol,1496,6,6,55,1
9736,bsb,cgr,latam airlines,3716,6,6,45,1
9737,rec,fen,azul,4718,6,7,165,1
9738,rec,fen,azul,4403,6,7,165,1
9739,rec,fen,azul,4466,6,7,165,1
9740,rec,fen,azul,2514,6,7,165,1
9741,rec,fen,azul,2514,6,7,165,1
9742,rec,fen,azul,4403,6,7,165,1
9743,rec,fen,latam airlines,7848,6,7,160,1
9744,rec,fen,voepass,2248,6,7,160,1
9745,rec,fen,tap air portugal,5229,6,7,165,1
9746,rec,fen,azul,4266,6,7,165,1
9747,rec,fen,azul,2514,6,7,165,1
9748,rec,fen,azul,2514,6,7,165,1
9749,rec,fen,latam airlines,7848,6,7,160,1
9750,rec,fen,voepass,2248,6,7,160,1
9751,cgh,cgr,gol,1476,6,7,50,1
9752,gru,cgr,qatar airways,5206,6,7,50,1
9753,gru,cgr,latam airlines,3819,6,7,50,1
9754,bsb,cgr,latam airlines,3806,6,7,40,1
9755,cwb,cgr,azul,2677,6,7,30,1
9756,gru,cgr,air france,1965,6,7,55,1
9757,gru,cgr,aerolineas argentinas,7632,6,7,55,1
9758,gru,cgr,emirates,3725,6,7,55,1
9759,gru,cgr,ethiopian airlines,4132,6,7,55,1
9760,gru,cgr,klm,9382,6,7,55,1
9761,gru,cgr,tap air portugal,4125,6,7,55,1
9762,gru,cgr,air europa,2691,6,7,55,1
9763,gru,cgr,south african airways,2345,6,7,55,1
9764,gru,cgr,gol,1496,6,7,55,1
9765,cgh,cgr,gol,1534,6,7,45,1
9766,bsb,cgr,latam airlines,3806,6,7,40,1
9767,bsb,cgr,latam airlines,3716,6,7,45,1
9768,cgh,cgr,latam airlines,3176,6,7,50,1
9769,gru,cgr,air france,1965,6,7,55,1
9770,gru,cgr,aerolineas argentinas,7632,6,7,55,1
9771,gru,cgr,emirates,3725,6,7,55,1
9772,gru,cgr,ethiopian airlines,4132,6,7,55,1
9773,gru,cgr,klm,9382,6,7,55,1
9774,gru,cgr,tap air portugal,4125,6,7,55,1
9775,gru,cgr,air europa,2691,6,7,55,1
9776,gru,cgr,south african airways,2345,6,7,55,1
9777,gru,cgr,gol,1496,6,7,55,1
9778,cwb,cgr,azul,2677,19,7,30,1
9779,vcp,cgr,azul,4282,9,7,35,1
9780,cgh,cgr,latam airlines,3176,6,7,50,1
9781,gru,cgr,air france,1965,6,7,55,1
9782,gru,cgr,aerolineas argentinas,7632,6,7,55,1
9783,gru,cgr,emirates,3725,6,7,55,1
9784,gru,cgr,ethiopian airlines,4132,6,7,55,1
9785,gru,cgr,klm,9382,6,7,55,1
9786,gru,cgr,south african airways,2345,6,7,55,1
9787,gru,cgr,tap air portugal,4125,6,7,55,1
9788,gru,cgr,air europa,2691,6,7,55,1
9789,gru,cgr,gol,1496,6,7,55,1
9790,rec,fen,tap air portugal,5229,6,8,165,1
9791,rec,fen,azul,4266,6,8,165,1
9792,nat,fen,azul,2338,18,8,140,1
9793,rec,fen,tap air portugal,5229,6,8,165,1
9794,rec,fen,azul,4266,6,8,165,1
9795,rec,fen,azul,4403,6,8,165,1
9796,rec,fen,azul,4466,6,8,165,1
9797,rec,fen,tap air portugal,5229,6,8,165,1
9798,rec,fen,azul,4266,6,8,165,1
9799,rec,fen,latam airlines,7848,6,8,160,1
9800,rec,fen,voepass,2248,6,8,160,1
9801,rec,fen,azul,4466,6,8,165,1
9802,rec,fen,azul,4403,6,8,165,1
9803,rec,fen,azul,2514,6,8,165,1
9804,rec,fen,tap air portugal,5229,6,8,165,1
9805,rec,fen,azul,4266,6,8,165,1
9806,rec,fen,azul,4403,6,8,165,1
9807,rec,fen,azul,4403,6,8,165,1
9808,rec,fen,azul,4718,6,8,165,1
9809,rec,fen,azul,2514,6,8,165,1
9810,rec,fen,tap air portugal,5229,6,8,165,1
9811,rec,fen,azul,4266,6,8,165,1
9812,bsb,cgr,latam airlines,3716,6,8,45,1
9813,gru,cgr,aeromexico,8510,6,8,50,1
9814,gru,cgr,delta air lines,6278,6,8,50,1
9815,gru,cgr,jet linx aviation,5552,6,8,50,1
9816,gru,cgr,delta air lines,6177,6,8,50,1
9817,gru,cgr,latam airlines,3128,6,8,50,1
9818,cgh,cgr,latam airlines,3176,6,8,50,1
9819,cgb,cgr,azul,4155,6,8,70,1
9820,bsb,cgr,latam airlines,3716,6,8,45,1
9821,gru,cgr,air france,1908,6,8,45,1
9822,gru,cgr,aerolineas argentinas,7632,6,8,45,1
9823,gru,cgr,sa avianca,4795,6,8,45,1
9824,gru,cgr,ethiopian airlines,4148,6,8,45,1
9825,gru,cgr,air europa,2371,6,8,45,1
9826,gru,cgr,copa airlines,3606,6,8,45,1
9827,gru,cgr,gol,1422,6,8,45,1
9828,gru,cgr,air france,1965,6,8,55,1
9829,gru,cgr,aerolineas argentinas,7632,6,8,55,1
9830,gru,cgr,sa avianca,4617,6,8,55,1
9831,gru,cgr,emirates,3725,6,8,55,1
9832,gru,cgr,ethiopian airlines,4132,6,8,55,1
9833,gru,cgr,klm,9382,6,8,55,1
9834,gru,cgr,south african airways,2345,6,8,55,1
9835,gru,cgr,tap air portugal,4125,6,8,55,1
9836,gru,cgr,air europa,2691,6,8,55,1
9837,gru,cgr,gol,1496,6,8,55,1
9838,bsb,cgr,latam airlines,3806,6,8,40,1
9839,vcp,cgr,azul,2742,6,8,35,1
9840,vcp,cgr,azul,4282,6,8,35,1
9841,rec,fen,azul,4466,6,9,165,1
9842,rec,fen,azul,2514,6,9,165,1
9843,rec,fen,azul,4466,6,9,165,1
9844,rec,fen,azul,4403,6,9,165,1
9845,rec,fen,azul,4466,6,9,165,1
9846,rec,fen,azul,4466,6,9,165,1
9847,rec,fen,tap air portugal,5229,6,9,165,1
9848,rec,fen,azul,4266,6,9,165,1
9849,rec,fen,azul,4255,6,9,165,1
9850,rec,fen,azul,4718,6,9,165,1
9851,rec,fen,tap air portugal,5229,6,9,165,1
9852,rec,fen,azul,4266,6,9,165,1
9853,rec,fen,azul,2514,6,9,165,1
9854,rec,fen,tap air portugal,5229,6,9,165,1
9855,rec,fen,azul,4266,6,9,165,1
9856,rec,fen,azul,4255,6,9,165,1
9857,rec,fen,azul,4403,6,9,165,1
9858,vcp,cgr,azul,2700,6,9,35,1
9859,gru,cgr,delta air lines,6260,6,9,50,1
9860,gru,cgr,iberia,7031,6,9,50,1
9861,gru,cgr,qatar airways,5162,6,9,50,1
9862,gru,cgr,delta air lines,6314,6,9,50,1
9863,gru,cgr,latam airlines,3119,6,9,50,1
9864,gru,cgr,sa avianca,4795,6,9,50,1
9865,gru,cgr,copa airlines,3606,6,9,50,1
9866,gru,cgr,ethiopian airlines,4148,6,9,50,1
9867,gru,cgr,air europa,2371,6,9,50,1
9868,gru,cgr,air france,1908,6,9,50,1
9869,gru,cgr,south african airways,2338,6,9,50,1
9870,gru,cgr,gol,1422,6,9,50,1
9871,gru,cgr,delta air lines,6303,6,9,50,1
9872,gru,cgr,iberia,7031,6,9,50,1
9873,gru,cgr,qatar airways,5162,6,9,50,1
9874,gru,cgr,delta air lines,6272,6,9,50,1
9875,gru,cgr,latam airlines,3119,6,9,50,1
9876,vcp,cgr,azul,4282,6,9,35,1
9877,vcp,cgr,azul,2742,6,9,35,1
9878,gru,cgr,emirates,3725,6,9,50,1
9879,gru,cgr,ethiopian airlines,4098,6,9,50,1
9880,gru,cgr,gol,1470,6,9,50,1
9881,cgh,cgr,gol,1534,6,9,45,1
9882,vcp,cgr,azul,4282,6,9,35,1
9883,cgh,cgr,latam airlines,3176,6,9,50,1
9884,rec,fen,azul,2514,6,10,165,1
9885,rec,fen,azul,2514,6,10,165,1
9886,rec,fen,latam airlines,7848,6,10,160,1
9887,rec,fen,voepass,2248,6,10,160,1
9888,rec,fen,latam airlines,7848,6,10,160,1
9889,rec,fen,voepass,2248,6,10,160,1
9890,rec,fen,azul,4255,6,10,165,1
9891,rec,fen,azul,4718,6,10,165,1
9892,rec,fen,azul,4466,6,10,165,1
9893,rec,fen,latam airlines,7846,6,10,160,1
9894,rec,fen,voepass,2246,6,10,160,1
9895,rec,fen,tap air portugal,5407,6,10,165,1
9896,rec,fen,azul,4718,6,10,165,1
9897,rec,fen,latam airlines,7846,6,10,160,1
9898,rec,fen,voepass,2246,6,10,160,1
9899,rec,fen,latam airlines,7848,6,10,160,1
9900,rec,fen,voepass,2248,6,10,160,1
9901,rec,fen,azul,9126,6,10,165,1
9902,bsb,cgr,latam airlines,3806,6,9,40,1
9903,vcp,cgr,azul,2700,6,10,35,1
9904,vcp,cgr,azul,2713,6,10,40,1
9905,gru,cgr,aeromexico,8510,6,10,50,1
9906,gru,cgr,delta air lines,6278,6,10,50,1
9907,gru,cgr,jet linx aviation,5552,6,10,50,1
9908,gru,cgr,qatar airways,5233,6,10,50,1
9909,gru,cgr,delta air lines,6177,6,10,50,1
9910,gru,cgr,qatar airways,5232,6,10,50,1
9911,gru,cgr,latam airlines,3128,6,10,50,1
9912,bsb,cgr,latam airlines,3806,6,10,40,1
9913,cgb,cgr,azul,4155,6,10,70,1
9914,rec,fen,azul,4718,6,11,165,1
9915,rec,fen,azul,4403,6,11,165,1
9916,rec,fen,latam airlines,7848,6,11,160,1
9917,rec,fen,voepass,2248,6,11,160,1
9918,rec,fen,azul,9126,6,11,165,1
9919,rec,fen,latam airlines,7846,6,11,160,1
9920,rec,fen,voepass,2246,6,11,160,1
9921,rec,fen,tap air portugal,5229,6,11,165,1
9922,rec,fen,azul,4266,6,11,165,1
9923,rec,fen,azul,2514,6,11,165,1
9924,rec,fen,azul,4718,6,11,165,1
9925,rec,fen,azul,4466,6,11,165,1
9926,rec,fen,tap air portugal,5229,6,11,165,1
9927,rec,fen,azul,4266,6,11,165,1
9928,rec,fen,azul,4466,6,11,165,1
9929,rec,fen,azul,4718,6,11,165,1
9930,rec,fen,latam airlines,7848,6,11,160,1
9931,rec,fen,voepass,2248,6,11,160,1
9932,rec,fen,latam airlines,7848,6,11,160,1
9933,rec,fen,voepass,2248,6,11,160,1
9934,rec,fen,latam airlines,7846,6,11,160,1
9935,rec,fen,voepass,2246,6,11,160,1
9936,rec,fen,latam airlines,7846,6,11,160,1
9937,rec,fen,voepass,2246,6,11,160,1
9938,vcp,cgr,azul,2700,6,11,35,1
9939,gru,cgr,air france,1965,6,11,55,1
9940,gru,cgr,aerolineas argentinas,7632,6,11,55,1
9941,gru,cgr,emirates,3725,6,11,55,1
9942,gru,cgr,ethiopian airlines,4132,6,11,55,1
9943,gru,cgr,klm,9378,6,11,55,1
9944,gru,cgr,south african airways,2345,6,11,55,1
9945,gru,cgr,tap air portugal,4125,6,11,55,1
9946,gru,cgr,air europa,2691,6,11,55,1
9947,gru,cgr,gol,1496,6,11,55,1
9948,vcp,cgr,azul,2700,6,11,35,1
9949,rec,fen,azul,4718,6,12,165,1
9950,rec,fen,azul,4718,6,12,165,1
9951,rec,fen,tap air portugal,5229,6,12,165,1
9952,rec,fen,azul,4266,6,12,165,1
9953,rec,fen,latam airlines,8901,6,12,160,1
9955,rec,fen,voepass,2372,6,12,160,1
9956,rec,fen,azul,4466,6,12,165,1
9957,rec,fen,azul,4466,6,12,165,1
9958,bsb,cgr,latam airlines,3716,6,12,45,1
9959,vcp,cgr,azul,2713,6,12,40,1
9960,vcp,cgr,azul,2700,6,12,40,1
9961,vcp,cgr,azul,2700,6,12,40,1
9962,vcp,cgr,azul,4282,6,12,40,1
9963,bel,atm,azul,2720,6,1,60,1
9964,cnf,aju,azul,4005,99,1,120,1
9965,cnf,aju,azul,4005,7,1,120,1
9966,rec,fen,latam airlines,8908,5,2,160,1
9968,rec,fen,voepass,2370,5,2,160,1
9969,rec,fen,azul,4466,5,2,165,1
9970,rec,fen,azul,4255,5,2,165,1
9971,rec,fen,tap air portugal,5229,5,2,165,1
9972,rec,fen,azul,4266,5,2,165,1
9973,rec,fen,azul,2514,5,2,165,1
9974,rec,fen,latam airlines,8901,5,2,160,1
9976,rec,fen,voepass,2372,5,2,160,1
9977,rec,fen,latam airlines,8908,5,2,160,1
9979,rec,fen,voepass,2370,5,2,160,1
9980,rec,fen,azul,4466,5,2,165,1
9981,rec,fen,tap air portugal,5262,5,2,165,1
9982,rec,fen,azul,4466,5,2,165,1
9983,rec,fen,azul,4718,5,2,165,1
9984,cgh,cgr,gol,1458,5,2,50,1
9985,cwb,cgr,azul,2677,5,2,40,1
9986,vcp,cgr,azul,2713,5,2,40,1
9987,bsb,cgr,latam airlines,3427,5,2,45,1
9988,rec,fen,azul,4255,5,3,165,1
9989,rec,fen,azul,4466,5,3,165,1
9990,rec,fen,azul,4718,5,3,165,1
9991,rec,fen,latam airlines,8901,5,3,160,1
9993,rec,fen,voepass,2372,5,3,160,1
9994,rec,fen,tap air portugal,5229,5,3,165,1
9995,rec,fen,azul,4266,5,3,165,1
9996,rec,fen,tap air portugal,5229,5,3,165,1
9997,rec,fen,azul,4266,5,3,165,1
9998,rec,fen,tap air portugal,5229,5,3,165,1
9999,rec,fen,azul,4266,5,3,165,1
10000,rec,fen,azul,2514,5,3,165,1
10001,cgh,cgr,latam airlines,3176,5,3,50,1
10002,cgb,cgr,azul,4155,5,3,70,1
10003,vcp,cgr,azul,4282,5,3,40,1
10004,bsb,cgr,latam airlines,3716,5,3,45,1
10005,gru,cgr,aeromexico,8163,5,3,55,1
10006,gru,cgr,sa avianca,4795,5,3,55,1
10007,gru,cgr,copa airlines,3606,5,3,55,1
10008,gru,cgr,tap air portugal,4075,5,3,55,1
10009,gru,cgr,air europa,2371,5,3,55,1
10010,gru,cgr,gol,1422,5,3,55,1
10011,vcp,cgr,azul,2567,5,3,40,1
10012,vcp,cgr,azul,2713,5,3,40,1
10013,cgb,cgr,azul,4272,5,3,70,1
10014,rec,fen,azul,4466,5,4,165,1
10015,rec,fen,azul,4718,5,4,165,1
10016,rec,fen,azul,2514,5,4,165,1
10017,rec,fen,tap air portugal,6021,5,4,165,1
10018,rec,fen,azul,4718,5,4,165,1
10019,rec,fen,azul,4466,5,4,165,1
10020,rec,fen,azul,2514,5,4,165,1
10021,rec,fen,tap air portugal,5262,5,4,165,1
10022,rec,fen,azul,4466,5,4,165,1
10023,cgb,cgr,azul,4272,5,4,70,1
10024,gru,cgr,sa avianca,4795,5,4,50,1
10025,gru,cgr,copa airlines,3606,5,4,50,1
10026,gru,cgr,ethiopian airlines,4148,5,4,50,1
10027,gru,cgr,air europa,2371,5,4,50,1
10028,gru,cgr,gol,1422,5,4,50,1
10029,gru,cgr,aeromexico,8510,5,4,50,1
10030,gru,cgr,delta air lines,6177,5,4,50,1
10031,gru,cgr,jet linx aviation,5552,5,4,50,1
10032,gru,cgr,latam airlines,3128,5,4,50,1
10033,cgb,cgr,azul,4155,5,4,70,1
10034,gru,cgr,delta air lines,6175,5,4,50,1
10035,gru,cgr,qatar airways,7285,5,4,50,1
10036,gru,cgr,latam airlines,3126,5,4,50,1
10037,rec,fen,azul,2514,5,5,165,1
10038,rec,fen,tap air portugal,5262,5,5,165,1
10039,rec,fen,azul,4466,5,5,165,1
10040,rec,fen,azul,4403,5,5,165,1
10041,rec,fen,azul,4466,5,5,165,1
10042,rec,fen,azul,2514,5,5,165,1
10043,rec,fen,azul,4466,5,5,165,1
10044,rec,fen,tap air portugal,6021,5,5,165,1
10045,rec,fen,azul,4718,5,5,165,1
10046,rec,fen,azul,4466,5,5,165,1
10047,gru,cgr,american airlines,7700,5,5,55,1
10048,gru,cgr,air france,1963,5,5,55,1
10049,gru,cgr,aeromexico,8163,5,5,55,1
10050,gru,cgr,sa avianca,4637,5,5,55,1
10051,gru,cgr,copa airlines,3579,5,5,55,1
10052,gru,cgr,tap air portugal,4143,5,5,55,1
10053,gru,cgr,air europa,2691,5,5,55,1
10054,gru,cgr,gol,1348,5,5,55,1
10055,gru,cgr,delta air lines,7410,5,5,50,1
10056,gru,cgr,iberia,7031,5,5,50,1
10057,gru,cgr,qatar airways,5162,5,5,50,1
10058,gru,cgr,delta air lines,7403,5,5,50,1
10059,gru,cgr,latam airlines,3119,5,5,50,1
10060,bsb,cgr,latam airlines,3806,5,5,40,1
10061,vcp,cgr,azul,2700,5,5,40,1
10062,gru,cgr,sa avianca,4795,5,5,50,1
10063,gru,cgr,copa airlines,3606,5,5,50,1
10064,gru,cgr,ethiopian airlines,4148,5,5,50,1
10065,gru,cgr,air europa,2371,5,5,50,1
10066,gru,cgr,gol,1422,5,5,50,1
10067,cgh,cgr,latam airlines,3176,5,5,50,1
10068,gru,cgr,air france,1965,5,5,55,1
10069,gru,cgr,aerolineas argentinas,7632,5,5,55,1
10070,gru,cgr,emirates,3725,5,5,55,1
10071,gru,cgr,ethiopian airlines,4132,5,5,55,1
10072,gru,cgr,klm,9382,5,5,55,1
10073,gru,cgr,tap air portugal,4125,5,5,55,1
10074,gru,cgr,air europa,2691,5,5,55,1
10075,gru,cgr,copa airlines,3506,5,5,55,1
10076,gru,cgr,gol,1496,5,5,55,1
10077,gru,cgr,sa avianca,4795,5,5,50,1
10078,gru,cgr,copa airlines,3606,5,5,50,1
10079,gru,cgr,ethiopian airlines,4148,5,5,50,1
10080,gru,cgr,air europa,2371,5,5,50,1
10081,gru,cgr,gol,1422,5,5,50,1
10082,vcp,cgr,azul,4282,5,5,35,1
10083,vcp,cgr,azul,2713,5,5,35,1
10084,cgh,cgr,gol,1476,5,5,50,1
10085,rec,fen,azul,4466,5,6,165,1
10086,rec,fen,tap air portugal,5262,5,6,165,1
10087,rec,fen,azul,4466,5,6,165,1
10088,gru,cgr,air france,1965,5,6,55,1
10089,gru,cgr,aerolineas argentinas,7632,5,6,55,1
10090,gru,cgr,emirates,3725,5,6,55,1
10091,gru,cgr,ethiopian airlines,4132,5,6,55,1
10092,gru,cgr,klm,9382,5,6,55,1
10093,gru,cgr,tap air portugal,4125,5,6,55,1
10094,gru,cgr,air europa,2691,5,6,55,1
10095,gru,cgr,gol,1496,5,6,55,1
10096,vcp,cgr,azul,9058,5,6,35,1
10097,bsb,cgr,latam airlines,3806,5,6,40,1
10098,gru,cgr,qatar airways,5206,5,6,50,1
10099,gru,cgr,latam airlines,3819,5,6,50,1
10100,bsb,cgr,latam airlines,3806,5,6,40,1
10101,gru,cgr,delta air lines,6175,5,6,50,1
10102,gru,cgr,qatar airways,4849,5,6,50,1
10103,gru,cgr,latam airlines,3126,5,6,50,1
10104,vcp,cgr,azul,4282,5,6,35,1
10105,cgh,cgr,gol,1476,5,6,50,1
10106,gru,cgr,iberia,7031,5,6,50,1
10107,gru,cgr,qatar airways,5206,5,6,50,1
10108,gru,cgr,latam airlines,3819,5,6,50,1
10109,gru,cgr,air france,1965,5,6,55,1
10110,gru,cgr,aerolineas argentinas,7632,5,6,55,1
10111,gru,cgr,emirates,3725,5,6,55,1
10112,gru,cgr,ethiopian airlines,4132,5,6,55,1
10113,gru,cgr,klm,9382,5,6,55,1
10114,gru,cgr,tap air portugal,4125,5,6,55,1
10115,gru,cgr,air europa,2691,5,6,55,1
10116,gru,cgr,gol,1496,5,6,55,1
10117,gru,cgr,delta air lines,6335,5,6,50,1
10118,gru,cgr,iberia,7031,5,6,50,1
10119,gru,cgr,qatar airways,5162,5,6,50,1
10120,gru,cgr,latam airlines,3119,5,6,50,1
10121,bsb,cgr,latam airlines,3806,5,6,40,1
10122,rec,fen,azul,4466,5,7,165,1
10123,for,fen,latam airlines,8611,5,7,175,1
10124,for,fen,voepass,2350,5,7,175,1
10125,rec,fen,tap air portugal,5229,5,7,165,1
10126,rec,fen,azul,4266,5,7,165,1
10127,rec,fen,azul,4466,5,7,165,1
10128,rec,fen,azul,4718,5,7,165,1
10129,for,fen,latam airlines,8611,5,7,175,1
10130,for,fen,voepass,2350,5,7,175,1
10131,rec,fen,azul,4466,5,7,165,1
10132,for,fen,latam airlines,8611,5,7,175,1
10133,for,fen,voepass,2350,5,7,175,1
10134,rec,fen,azul,4718,5,7,165,1
10135,rec,fen,latam airlines,7848,5,7,160,1
10136,rec,fen,voepass,2248,5,7,160,1
10137,rec,fen,azul,4466,5,7,165,1
10138,rec,fen,azul,2514,5,7,165,1
10139,rec,fen,latam airlines,7848,5,7,160,1
10140,rec,fen,voepass,2248,5,7,160,1
10141,rec,fen,latam airlines,7846,5,7,160,1
10142,rec,fen,voepass,2246,5,7,160,1
10143,rec,fen,azul,4403,5,7,165,1
10144,gru,cgr,delta air lines,6175,5,7,50,1
10145,gru,cgr,qatar airways,7267,5,7,50,1
10146,gru,cgr,latam airlines,3126,5,7,50,1
10147,vcp,cgr,azul,4282,5,7,35,1
10148,bsb,cgr,latam airlines,3806,5,7,40,1
10149,gru,cgr,delta air lines,6175,5,7,50,1
10150,gru,cgr,qatar airways,4849,5,7,50,1
10151,gru,cgr,latam airlines,3126,5,7,50,1
10152,gru,cgr,american airlines,7700,5,7,55,1
10153,gru,cgr,air france,1908,5,7,55,1
10154,gru,cgr,aeromexico,8163,5,7,55,1
10155,gru,cgr,sa avianca,4683,5,7,55,1
10156,gru,cgr,copa airlines,3579,5,7,55,1
10157,gru,cgr,ethiopian airlines,4098,5,7,55,1
10158,gru,cgr,tap air portugal,4104,5,7,55,1
10159,gru,cgr,gol,1144,5,7,55,1
10160,gru,cgr,sa avianca,4795,5,7,50,1
10161,gru,cgr,copa airlines,3606,5,7,50,1
10162,gru,cgr,ethiopian airlines,4148,5,7,50,1
10163,gru,cgr,air europa,2371,5,7,50,1
10164,gru,cgr,gol,1422,5,7,50,1
10165,rec,fen,azul,4466,5,8,165,1
10166,rec,fen,azul,2514,5,8,165,1
10167,rec,fen,azul,2040,5,8,165,1
10168,rec,fen,azul,4255,5,8,165,1
10169,vcp,cgr,azul,4282,5,8,35,1
10170,cwb,cgr,azul,2662,5,8,30,1
10171,vcp,cgr,azul,2713,5,8,35,1
10172,bsb,cgr,latam airlines,3806,5,8,40,1
10173,vcp,cgr,azul,4282,5,8,35,1
10174,bsb,cgr,latam airlines,3806,5,8,40,1
10175,cwb,cgr,azul,2677,5,8,30,1
10176,cgb,cgr,azul,4155,5,8,70,1
10177,cgh,cgr,gol,9060,5,8,50,1
10178,vcp,cgr,azul,2700,5,8,35,1
10179,vcp,cgr,azul,4877,5,8,35,1
10180,bsb,cgr,latam airlines,3716,5,8,45,1
10181,rec,fen,azul,4255,5,9,165,1
10182,rec,fen,azul,4718,5,9,165,1
10183,rec,fen,azul,4466,5,9,165,1
10184,rec,fen,azul,4403,5,9,165,1
10185,rec,fen,azul,9022,5,9,165,1
10186,rec,fen,tap air portugal,5229,5,9,165,1
10187,rec,fen,azul,4266,5,9,165,1
10188,rec,fen,azul,4718,5,9,165,1
10189,rec,fen,azul,4403,5,9,165,1
10190,rec,fen,azul,4466,5,9,165,1
10191,bsb,cgr,latam airlines,3806,5,9,40,1
10192,cwb,cgr,azul,2677,5,9,30,1
10193,bsb,cgr,latam airlines,3716,5,9,45,1
10194,vcp,cgr,azul,4877,5,9,35,1
10195,gru,cgr,aeromexico,8510,5,9,50,1
10196,gru,cgr,delta air lines,6177,5,9,50,1
10197,gru,cgr,jet linx aviation,5552,5,9,50,1
10198,gru,cgr,qatar airways,5233,5,9,50,1
10199,gru,cgr,qatar airways,4846,5,9,50,1
10200,gru,cgr,latam airlines,3128,5,9,50,1
10201,bsb,cgr,latam airlines,3716,5,9,45,1
10202,gru,cgr,air france,1908,5,9,45,1
10203,gru,cgr,sa avianca,4795,5,9,45,1
10204,gru,cgr,ethiopian airlines,4148,5,9,45,1
10205,gru,cgr,air europa,2371,5,9,45,1
10206,gru,cgr,air france,1940,5,9,45,1
10207,gru,cgr,aerolineas argentinas,7632,5,9,45,1
10208,gru,cgr,gol,1422,5,9,45,1
10209,bsb,cgr,latam airlines,3716,5,9,45,1
10210,cgh,cgr,latam airlines,4692,5,9,45,1
10211,gru,cgr,air france,1908,5,9,50,1
10212,gru,cgr,sa avianca,4795,5,9,50,1
10213,gru,cgr,ethiopian airlines,4148,5,9,50,1
10214,gru,cgr,air europa,2371,5,9,50,1
10215,gru,cgr,copa airlines,3606,5,9,50,1
10216,gru,cgr,south african airways,2338,5,9,50,1
10217,gru,cgr,gol,1422,5,9,50,1
10218,cgb,cgr,azul,4155,5,9,70,1
10219,vcp,cgr,azul,4877,5,9,35,1
10220,gru,cgr,sa avianca,4795,5,9,50,1
10221,gru,cgr,copa airlines,3606,5,9,50,1
10222,gru,cgr,ethiopian airlines,4148,5,9,50,1
10223,gru,cgr,air europa,2371,5,9,50,1
10224,gru,cgr,air france,1908,5,9,50,1
10225,gru,cgr,south african airways,2338,5,9,50,1
10226,gru,cgr,gol,1422,5,9,50,1
10227,gru,cgr,delta air lines,6175,5,9,50,1
10228,gru,cgr,qatar airways,7267,5,9,50,1
10229,gru,cgr,latam airlines,3126,5,9,50,1
10230,cgh,cgr,latam airlines,4692,5,9,45,1
10231,vcp,cgr,azul,2700,5,9,35,1
10232,gru,cgr,aeromexico,8510,5,9,50,1
10233,gru,cgr,delta air lines,6177,5,9,50,1
10234,gru,cgr,jet linx aviation,5552,5,9,50,1
10235,gru,cgr,qatar airways,5233,5,9,50,1
10236,gru,cgr,qatar airways,4846,5,9,50,1
10237,gru,cgr,latam airlines,3128,5,9,50,1
10238,vcp,cgr,azul,2742,5,9,35,1
10239,cgb,cgr,azul,4155,5,9,70,1
10240,vcp,cgr,azul,4282,5,9,35,1
10241,rec,fen,tap air portugal,5229,5,10,165,1
10242,rec,fen,azul,4266,5,10,165,1
10243,rec,fen,azul,4466,5,10,165,1
10244,rec,fen,azul,9126,5,10,165,1
10245,rec,fen,latam airlines,7848,5,10,160,1
10246,rec,fen,voepass,2248,5,10,160,1
10247,rec,fen,azul,4718,5,10,165,1
10248,rec,fen,tap air portugal,5229,5,10,165,1
10249,rec,fen,azul,4266,5,10,165,1
10250,rec,fen,azul,4718,5,10,165,1
10251,rec,fen,azul,4466,5,10,165,1
10252,rec,fen,azul,9126,5,10,165,1
10253,rec,fen,azul,2514,5,10,165,1
10254,rec,fen,latam airlines,7848,5,10,160,1
10255,rec,fen,voepass,2248,5,10,160,1
10256,rec,fen,tap air portugal,5407,5,10,165,1
10257,rec,fen,azul,4718,5,10,165,1
10258,rec,fen,azul,4403,5,10,165,1
10259,rec,fen,azul,4466,5,10,165,1
10260,rec,fen,azul,4255,5,10,165,1
10261,rec,fen,azul,4466,5,10,165,1
10262,rec,fen,azul,4466,5,10,165,1
10263,rec,fen,azul,2514,5,10,165,1
10264,rec,fen,latam airlines,7848,5,10,160,1
10265,rec,fen,voepass,2248,5,10,160,1
10266,vcp,cgr,azul,2700,5,10,35,1
10267,cgh,cgr,latam airlines,4692,5,10,50,1
10268,gru,cgr,sa avianca,4795,5,10,50,1
10269,gru,cgr,copa airlines,3606,5,10,50,1
10270,gru,cgr,ethiopian airlines,4148,5,10,50,1
10271,gru,cgr,south african airways,2338,5,10,50,1
10272,gru,cgr,air europa,2371,5,10,50,1
10273,gru,cgr,gol,1422,5,10,50,1
10274,cgh,cgr,gol,9060,5,10,50,1
10275,gru,cgr,sa avianca,4795,5,10,45,1
10276,gru,cgr,copa airlines,3606,5,10,45,1
10277,gru,cgr,ethiopian airlines,4148,5,10,45,1
10278,gru,cgr,air europa,2371,5,10,45,1
